load_timestamp;ip;visit_id;device_type;url_location;page_type;search_query;product_id;site_department_id;product_unit_price;freight_delivery_time;freight_value;cart_qty;cart_total_value
2019-02-20 17:00:00.069;191.55.8.129;419.1245868478389420192031659148-1550692772;desktop;https://www.seusite.com.br/busca/celulares;search;celulares;;;;;;;
2019-02-20 17:00:00.072;170.233.51.204;334.63339195341072019203171623-1550692800;mobile;https://www.seusite.com.br/produto/44295590/conversor-smart-tv-hdmi-4k-android-7-1-wifi?epar=sa_at_ot_fb_dpa001&opn=YSMESP&s_term=FACEBOOKDPA;product;;44295590;227707;169.99;;;;
2019-02-20 17:00:00.082;170.231.197.209;999.277345152214520192031659221-1550692800;desktop;https://www.seusite.com.br/produto/29437927/camera-canon-dslr-eos-80d-kit-lente-de-18-135mm?WT.srch=1&acc=e789ea56094489dffd798f86ff51c7a9&epar=bp_pl_00_go_cf_todas_geral_gmv&gclid=CjwKCAiAkrTjBRAoEiwAXpf9CXfHI2tlgnz24fh6UmI14sgS7BBpD2D8xcLk-msQqLh34oQ9EIY2shoCr_MQAvD_BwE&i=577ef17aeec3dfb1f84d861f&o=5a0e4badeec3dfb1f831cfc2&opn=YSMESP&sellerId=12031576000103;product;;29437927;227559;5389.0;;;;
2019-02-20 17:00:00.092;189.6.20.186;695.929062328629720192031658433-1550692739;desktop;https://www.seusite.com.br/busca/controle-xbox-one?limite=24&offset=24;search;controle xbox one;;;;;;;
2019-02-20 17:00:00.098;191.191.86.234;439.0554875603437520192031659345-1550692800;mobile;https://www.seusite.com.br/?opn=YZMEZD&epar=ds_bl_ot_uo_appsuol&dclid=CJWWjOqMy-ACFRnz4QodihoHqg;home;;;;;;;;
2019-02-20 17:00:00.100;177.23.23.2;966.349259014524320192031549955-1550692162;mobile;https://www.seusite.com.br/produto/18160319/meia-7-8-c-renda-selene-9630?DCSext.recom=RR_item_page.rr1-CategorySiloedViewCP&cor=550-PRETA&nm_origem=rec_item_page.rr1-CategorySiloedViewCP&nm_ranking_rec=1&tamanho=UN;product;;18160319;358352;17.3;;;;
2019-02-20 17:00:00.118;186.225.176.42;570.329641185905420192031659493-1550692791;desktop;https://www.seusite.com.br/busca/folha-para-ovo-pascoa;search;folha para ovo pascoa;;;;;;;
2019-02-20 17:00:00.120;45.239.80.248;64.1658945255457820191701632418-1550692175;mobile;https://sacola.seusite.com.br/simple-basket/?cartId=71a2fba8-dfc3-4b57-a17a-03007b2d54ca;basket;;32865206;451793;19.9;;;1.0;19.9
2019-02-20 17:00:00.128;187.33.62.25;583.136013710209620192031343211-1550691877;mobile;https://sacola.seusite.com.br/current-checkout/?cartId=f70df210-f4d8-48e6-86f7-55ef19a1a95c#/payment/;payment;;46411919;228740;114.9;14.0;61.03;;114.9
2019-02-20 17:00:00.136;179.193.40.251;488.4189557332857720192031619233-1550690391;mobile;https://www.seusite.com.br/produto/16549526/fantasia-tinker-bell-sininho-rubies?DCSext.recom=RR_item_page.rr1-ClickCP&nm_origem=rec_item_page.rr1-ClickCP&nm_ranking_rec=12&tamanho=PP;product;;16549526;484758;49.99;;;;
2019-02-20 17:00:00.138;138.121.152.197;400.1571971686755720192031644855-1550691849;mobile;https://www.seusite.com.br/busca/impressora?limite=24&offset=48&rc=Impressora;search;Impressora;;;;;;;
2019-02-20 17:00:00.143;191.215.106.183;389.250887472958920192031648199-1550692135;desktop;https://www.seusite.com.br/busca/escrivaninha-branca;search;escrivaninha branca;;;;;;;
2019-02-20 17:00:00.153;177.40.49.137;306.697171118045620192031655500-1550692537;desktop;https://www.seusite.com.br/produto/46365324/bau-traseiro-top-case-givi-e460n-preto-com-lentes-vermelha-monokey-de-46-litros?DCSext.recom=RR_item_page.rr2-PersonalizedClickEV&cor=PRETA%20C%2F%20LENTE%20VERMELHA&nm_origem=rec_item_page.rr2-PersonalizedClickEV&nm_ranking_rec=5;product;;46365324;226855;508.0;;;;
2019-02-20 17:00:00.163;177.142.155.17;634.57068750964372019203170249-1550692800;mobile;https://www.seusite.com.br/produto/45000197/andador-aluminio-articulado-e-dobravel-3-barras-adulto-indaia?WT.srch=1&acc=e789ea56094489dffd798f86ff51c7a9&epar=bp_pl_00_go_bs_todas_geral_gmv&gclid=EAIaIQobChMIot7I-ovL4AIVCxCRCh3sMAltEAQYDSABEgLHjfD_BwE&i=5b21db69eec3dfb1f82bcddc&o=5be44601ebb19ac62cdf0ee9&opn=YSMESP&sellerId=16493535000181;product;;45000197;227014;145.9;;;;
2019-02-20 17:00:00.165;170.247.70.44;592.894538756134920192031659869-1550692800;mobile;https://www.seusite.com.br/busca/pelucia-patrulha-canina;search;pelucia patrulha canina;;;;;;;
2019-02-20 17:00:00.178;186.233.41.226;978.02378706122120192031654574-1550692800;desktop;https://www.seusite.com.br/produto/28630383?DCSext.recom=RR_item_page.rr1-CategorySiloedViewCP&cor=Preto&nm_origem=rec_item_page.rr1-CategorySiloedViewCP&nm_ranking_rec=1&tamanho=2%20Bocas&voltagem=110v;product;;28630383;227644;110.0;;;;
2019-02-20 17:00:00.185;177.94.23.92;177.482434696981982019961759339-1550691237;desktop;https://www.seusite.com.br/busca/kit-banqueta-baixa?limite=24&offset=24;search;kit banqueta baixa;;;;;;;
2019-02-20 17:00:00.194;177.79.6.201;9.9333070935198042019203172945-1550692800;mobile;https://www.seusite.com.br/produto/38886925/lanterna-de-cabeca-13-led-muito-forte-recarregavel?WT.srch=1&acc=e789ea56094489dffd798f86ff51c7a9&epar=bp_pl_00_go_el_todas_geral_gmv&gclid=CjwKCAiAkrTjBRAoEiwAXpf9CYeqNAcJwMhdUgNLwE9O3b3lw0gmIEb20IqLckdY0ZPgcOMktLcEHxoCWqwQAvD_BwE&i=5b46c509eec3dfb1f8f9477c&o=5b44f514ebb19ac62c7d4fc5&opn=YSMESP&sellerId=13483310000156;product;;38886925;227821;19.99;;;;
2019-02-20 17:00:00.199;143.255.52.245;409.0657261829126201920365281-1550692127;mobile;https://sacola.seusite.com.br/current-checkout/?#/payment/;payment;;18528961;227109;81.9;;;;81.9
2019-02-20 17:00:00.201;201.26.20.134;204.400009542337620192031658318-1550692742;desktop;https://www.seusite.com.br/busca/dmae?limite=24&offset=24;search;dmae;;;;;;;
2019-02-20 17:00:00.202;187.32.17.204;684.917525102268220192031658984-1550692703;desktop;https://www.seusite.com.br/produto/39871228/conjunto-2-cadeiras-de-jantar-maia-madeira-macica?WT.srch=1&acc=e789ea56094489dffd798f86ff51c7a9&epar=bp_pl_00_go_mv_todas_geral_gmv&gclid=EAIaIQobChMIkOvVrIzL4AIVEICRCh0aVApXEAYYAyABEgIZGfD_BwE&i=573ff3fdeec3dfb1f804c6dc&o=5b5b13bdebb19ac62c8d54ba&opn=YSMESP&sellerId=8768813000138;product;;39871228;228740;433.45;;;;
2019-02-20 17:00:00.211;189.40.91.132;552.799259406424320192031659856-1550692800;mobile;https://www.seusite.com.br/produto/43918526/luva-mordedor-verde-poa-girotond?WT.srch=1&acc=e789ea56094489dffd798f86ff51c7a9&epar=bp_pl_00_go_bb_todas_geral_gmv&gclid=CjwKCAiAkrTjBRAoEiwAXpf9CQhLF-x6algyoQjrv9n-t0t8odtKADEL4aV9ugCAkjqOOBT7za2vxxoCryYQAvD_BwE&i=59f3fd23eec3dfb1f87bda58&o=5bb67ed7ebb19ac62cbea3f2&opn=YSMESP&sellerId=23198850000141;product;;43918526;226940;26.0;;;;
2019-02-20 17:00:00.216;187.108.61.242;651.994951131209920191811225437-1550689825;desktop;https://www.seusite.com.br/busca/luminaria-de-mesa-led?limite=24&offset=72;search;luminaria de mesa led;;;;;;;
2019-02-20 17:00:00.228;201.14.55.164;277.029680205091672019170165755-1550692732;desktop;https://www.seusite.com.br/busca/gabinete-para-banheiro?chave=prf_hi_mov_am_5_00_banheiro;search;gabinete para banheiro;;;;;;;
2019-02-20 17:00:00.233;201.55.106.215;738.093457236056120192031344285-1550692417;desktop;https://www.seusite.com.br/produto/133853322?pfm_carac=copo%20multiprocessador%20philco%20all%20in%20one&pfm_index=8&pfm_page=search&pfm_pos=grid&pfm_type=search_page%20&sellerId;product;copo multiprocessador philco all in one;133853322;227763;214.99;;;;
2019-02-20 17:00:00.234;189.79.137.252;856.550590970250820192031659860-1550692800;desktop;https://www.seusite.com.br/busca/cadeira-espreguicadeira-madeira;search;cadeira espreguicadeira madeira;;;;;;;
2019-02-20 17:00:00.235;170.84.40.253;356.7266624882098520192031658591-1550692735;desktop;https://sacola.seusite.com.br/simple-basket/?cartId=d25c2631-cf06-477e-b382-2761e4b087f3;basket;;120976358;228975;49.9;;;1.0;49.9
2019-02-20 17:00:00.235;191.253.12.125;45.1316497383330520192031643796-1550691789;desktop;https://www.seusite.com.br/busca/tecido-jacquard?limite=24&offset=312&ordenacao=rating;search;tecido jacquard;;;;;;;
2019-02-20 17:00:00.258;186.206.133.185;962.228467342532220192031658866-1550692700;desktop;https://www.seusite.com.br/produto/34166016/kit-higiene-buba-cuidados-para-o-bebe-branco-azul?cor=Azul%20Claro&pfm_carac=kit%20higiene%20bebe&pfm_index=11&pfm_page=search&pfm_pos=grid&pfm_type=search_page%20&sellerId;product;kit higiene bebe;34166016;226940;32.66;;;;
2019-02-20 17:00:00.258;177.103.202.131;967.62873470523820192031655407-1550692582;desktop;https://www.seusite.com.br/busca/toca-infantil-com-bolinhas?ordenacao=lowerPrice;search;toca infantil com bolinhas;;;;;;;
2019-02-20 17:00:00.266;187.7.254.90;492.5209808584164620192031659463-1550692800;desktop;https://www.seusite.com.br/busca/injustice-2-ps4;search;injustice 2 ps4;;;;;;;
2019-02-20 17:00:00.267;201.26.28.163;354.76106772840622019203165889-1550692726;mobile;https://www.seusite.com.br/produto/9351420/quarto-infantil-berco-e-comoda-bebe-certificado-inmetro-branco?WT.srch=1&acc=e789ea56094489dffd798f86ff51c7a9&epar=bp_pl_00_go_mv_todas_geral_gmv&gclid=CjwKCAiAkrTjBRAoEiwAXpf9Cb6HPBgjfUPNQBiaPblxIru8g3xe5zTMNrb-K934GjgArIJuzQSIlBoCrXEQAvD_BwE&i=573fd91feec3dfb1f8ff9a3f&o=55ceaab79c3238c7d1b56477&opn=YSMESP&sellerId=9580498000183;product;;9351420;228740;369.99;;;;
2019-02-20 17:00:00.268;187.44.217.250;117.9779007357478820192031656497-1550692571;mobile;https://www.seusite.com.br/produto/132390047?pfm_carac=celular%20samsung%20j5%20pro&pfm_index=0&pfm_page=search&pfm_pos=grid&pfm_type=search_page%20&sellerId;product;celular samsung j5 pro;132390047;229187;1299.0;;;;
2019-02-20 17:00:00.281;170.80.80.54;179.632879799014432019203174273-1550692800;mobile;https://www.seusite.com.br/produto/23718209/kit-porteiro-eletronico-com-acionamento-ipr-8010-intelbras?WT.srch=1&acc=e789ea56094489dffd798f86ff51c7a9&epar=bp_pl_00_go_pla_casaeconst_geral_gmv&gclid=CjwKCAiAkrTjBRAoEiwAXpf9CXfi9bO7ZTBkSEPlJ6svyv0mxs4N6pq01Chb0hiToE1lKEo7SAvhqBoCwHIQAvD_BwE&i=5bb6d68ceec3dfb1f8dd66ab&o=59405531eec3dfb1f8d9e1e8&opn=YSMESP&sellerId=31172516000147;product;;23718209;451793;136.69;;;;
2019-02-20 17:00:00.283;186.248.71.50;990.118554363569220192031650854-1550692247;desktop;https://www.seusite.com.br/busca/guarda-sol?limite=24&offset=120&rc=GUARDA%20SOL;search;GUARDA SOL;;;;;;;
2019-02-20 17:00:00.289;192.100.177.5;204.7984308039184520192031659996-1550692800;desktop;https://www.seusite.com.br/produto/133780821?DCSext.recom=RR_item_page.rr1-CategorySiloedViewCP&nm_origem=rec_item_page.rr1-CategorySiloedViewCP&nm_ranking_rec=2;product;;133780821;227707;2099.0;;;;
2019-02-20 17:00:00.303;189.26.24.230;501.36346648707312019203172245-1550692800;desktop;https://www.seusite.com.br/produto/10630251/conjunto-de-filtro-regulador-de-ar-lubrifil-1-4-aefc-2000-fluir?WT.srch=1&acc=e789ea56094489dffd798f86ff51c7a9&epar=bp_pl_00_go_am_todas_geral_gmv&gclid=CjwKCAiAkrTjBRAoEiwAXpf9CaBD9W2iAnoqPo8dSSHo_QFK6_YFr-XCmNfi4KZdlAq1AgA4cmmmZRoCTQUQAvD_BwE&i=57f720b9eec3dfb1f8e0ccd7&o=5620f2d36ed24cafb5a31408&opn=YSMESP&sellerId=22064511000100&voltagem=BIVOLT;product;;10630251;226855;83.6;;;;
2019-02-20 17:00:00.306;168.90.124.49;40.0956347407087620192031658596-1550692711;desktop;https://www.seusite.com.br/produto/11347339?pfm_carac=QUADRO%20DE%20RECADOS%20CORTI%C3%87A&pfm_index=6&pfm_page=search&pfm_pos=grid&pfm_type=search_page%20&sellerId;product;QUADRO DE RECADOS CORTIÇA;11347339;364673;69.0;;;;
2019-02-20 17:00:00.309;45.168.209.69;542.764589457971620192031656381-1550692619;desktop;https://www.seusite.com.br/busca/viper-estret-bros?rc=VIPER+ESTRET+BROS+;search;VIPER ESTRET BROS ;;;;;;;
2019-02-20 17:00:00.312;200.195.66.68;407.9586299450458620192031656527-1550692612;desktop;https://www.seusite.com.br/produto/17788903?DCSext.recom=RR_item_page.rr1-CategorySiloedViewCP&nm_origem=rec_item_page.rr1-CategorySiloedViewCP&nm_ranking_rec=1;product;;17788903;227109;35.84;;;;
2019-02-20 17:00:00.326;191.8.146.82;507.820319134905920192031657662-1550692800;mobile;https://www.seusite.com.br/produto/134163745?WT.srch=1&opn=YSMESP&loja=7941752000104&epar=ds_at_ot_go_googledyn006ds_at_ov_db_acom${CAMPAIGN_ID}&acc=e789ea56094489dffd798f86ff51c7a9&i=5702b04deec3dfb1f848b4ca&o=5c2c9c8a6c28a3cb50470d1f&gclid=CjwKCAiAkrTjBRAoEiwAXpf9CXYK0aJAeyFXc1CZFdyCeE79nw42m_T1rOvMlOpykZFrMemg6QCsJRoCzusQAvD_BwE;product;;134163745;229187;1599.0;;;;
2019-02-20 17:00:00.326;189.55.130.196;939.613429030328720192031656516-1550692578;desktop;https://www.seusite.com.br/;home;;;;;;;;
2019-02-20 17:00:00.327;179.127.69.67;710.05654941499520192031654723-1550692482;desktop;https://www.seusite.com.br/busca/bolsa-escolar-de-rodinha?limite=24&offset=312;search;bolsa escolar de rodinha;;;;;;;
2019-02-20 17:00:00.334;179.189.84.151;793.126070844341520192031654337-1550692692;mobile;https://www.seusite.com.br/busca/capa-apple-watch-3-aluminio?rc=Capa+Apple+Watch+3+alum%C3%ADnio+;search;Capa Apple Watch 3 alumínio ;;;;;;;
2019-02-20 17:00:00.336;179.111.215.68;445.8366801612666620192031658232-1550692735;desktop;https://www.seusite.com.br/produto/50761064/calculadora-financeira-hp-12c-gold-original?pfm_carac=calculadora%20hp%2012c%20gold&pfm_index=7&pfm_page=search&pfm_pos=grid&pfm_type=search_page%20&sellerId;product;calculadora hp 12c gold;50761064;228804;287.8;;;;
2019-02-20 17:00:00.345;189.24.77.219;328.817464034520820192031659961-1550692800;mobile;https://www.seusite.com.br/produto/18217116/lola-vintage-girls-hair-botox-redutor-de-volume-850-gr?WT.srch=1&acc=e789ea56094489dffd798f86ff51c7a9&epar=bp_pl_00_go_bs_todas_geral_gmv&gclid=CjwKCAiAkrTjBRAoEiwAXpf9CXHV_7lsYVY26LpbQUZNLH-HxXVbW5PxDNRut0VXhMDIlSTSDN-RJBoCa9kQAvD_BwE&i=5b00f378eec3dfb1f86f59fb&o=58124720eec3dfb1f80f7a51&opn=YSMESP&sellerId=13470110000169;product;;18217116;228926;69.9;;;;
2019-02-20 17:00:00.363;177.152.135.214;769.20361058407520192031656671-1550692586;desktop;https://www.seusite.com.br/busca/jogo-de-bebe?limite=24&offset=168;search;jogo de bebe;;;;;;;
2019-02-20 17:00:00.365;201.22.134.64;520.328452019961420192031336210-1550692800;mobile;https://www.seusite.com.br/;home;;;;;;;;
2019-02-20 17:00:00.366;177.124.211.166;622.39402414277620192031313228-1550692737;desktop;https://www.seusite.com.br/busca/roupas-de-cama?limite=24&offset=72;search;roupas de cama;;;;;;;
2019-02-20 17:00:00.379;187.19.215.54;130.3341989338843220192031437165-1550691839;mobile;https://www.seusite.com.br/busca/dvd-beyonce?rc=Dvd+beyonce;search;Dvd beyonce;;;;;;;
2019-02-20 17:00:00.399;189.40.84.143;697.03012033480920192031659154-1550692800;mobile;https://www.seusite.com.br/produto/49039693/neurodyn-iii-ibramed-aparelho-de-tens-fes-burst-fisioterapia?pfm_carac=aparelho%20de%20fisioterapia%20&pfm_index=1&pfm_page=search&pfm_pos=grid&pfm_type=search_page%20&sellerId;product;;49039693;227014;690.0;;;;
2019-02-20 17:00:00.402;201.37.160.117;602.606295860311920192031655893-1550692510;desktop;https://www.seusite.com.br/produto/48110230?cor=Rosa&pfm_carac=chinelo%20havaianas%20feminino&pfm_index=18&pfm_page=search&pfm_pos=grid&pfm_type=search_page%20&sellerId&tamanho=39%2F40;product;chinelo havaianas feminino;48110230;358352;24.22;;;;
2019-02-20 17:00:00.404;201.90.66.66;185.5895695835613720192031659145-1550692800;desktop;https://www.seusite.com.br/busca/capacete-feminino;search;capacete feminino;;;;;;;
2019-02-20 17:00:00.408;200.206.166.97;126.9161561484741720192031123430-1550692561;desktop;https://sacola.seusite.com.br/simple-basket/?cartId=2987c2bc-6cb7-4745-8e34-18f00f74da48;basket;dom casmurro;29827088;228310;16.91;;;1.0;16.91
2019-02-20 17:00:00.409;170.231.220.76;828.1143787526642019203177323-1550692726;mobile;https://www.seusite.com.br/busca/roteador-1-antena-tpline;search;roteador 1 antena tpline;;;;;;;
2019-02-20 17:00:00.414;179.111.209.219;443.6183965080325620192031654604-1550692498;desktop;https://www.seusite.com.br/busca/conjunto-de-copos?limite=24&offset=336&ordenacao=lowerPrice;search;conjunto de copos;;;;;;;
2019-02-20 17:00:00.428;187.19.199.137;320.3315665814047320192031651413-1550692299;desktop;https://www.seusite.com.br/produto/133741849?pfm_carac=celular%20motorola&pfm_index=1&pfm_page=search&pfm_pos=grid&pfm_type=search_page%20&sellerId;product;celular motorola;133741849;229187;549.9;;;;
2019-02-20 17:00:00.430;187.26.80.55;742.077787499224320192031659765-1550692784;mobile;https://www.seusite.com.br/busca/armario-de-cozinha?rc=arm%C3%A1rio+de+cozinha;search;armário de cozinha;;;;;;;
2019-02-20 17:00:00.436;131.221.209.62;387.624967048197620192031659265-1550692800;mobile;https://www.seusite.com.br/;home;;;;;;;;
2019-02-20 17:00:00.440;177.154.222.149;975.785235451594920192031555247-1550688940;desktop;https://sacola.seusite.com.br/simple-basket/?cartId=35c9d2f1-6a38-42ab-95e0-9b375a64273b;basket;;133666164;229187;1798.99;;;1.0;1798.99
2019-02-20 17:00:00.440;177.154.222.149;975.785235451594920192031555247-1550688940;desktop;https://sacola.seusite.com.br/simple-basket/?cartId=35c9d2f1-6a38-42ab-95e0-9b375a64273b;basket;;133077722;;1776.67;;;0.0;0.0
2019-02-20 17:00:00.461;152.250.164.41;366.027075483589420192031219527-1550692265;desktop;https://www.seusite.com.br/busca/capa-de-travesseiro?chave_search=acterm;search;capa de travesseiro;;;;;;;
2019-02-20 17:00:00.468;187.116.181.131;423.9684992225739420192031658458-1550692800;mobile;https://www.seusite.com.br/produto/133883986/fogao-de-piso-atlas-4-bocas-agile-glass-preto-bivolt?WT.srch=1&acc=e789ea56094489dffd798f86ff51c7a9&epar=bp_pl_00_go_ed_todas_geral_gmv&gclid=CjwKCAiAkrTjBRAoEiwAXpf9CShjsTD_w16jwr_g45OxGtvreOW1uPzF3oNNWoae4vy-G1oBxTBlQhoCkBcQAvD_BwE&i=5702b04deec3dfb1f848b4ca&o=5be4332eebb19ac62cdf0884&opn=YSMESP&sellerId=7941752000104&voltagem=BIVOLT;product;;133883986;227644;679.9;;;;
2019-02-20 17:00:00.498;138.36.83.142;299.700548152074620192031651227-1550692271;desktop;https://www.seusite.com.br/produto/31261388?DCSext.recom=RR_item_page.rr1-CategorySiloedViewCP&nm_origem=rec_item_page.rr1-CategorySiloedViewCP&nm_ranking_rec=1;product;;31261388;228804;69.9;;;;
2019-02-20 17:00:00.498;170.82.160.185;259.267617541381220192031641501-1550691576;mobile;https://www.seusite.com.br/;home;;;;;;;;
2019-02-20 17:00:00.510;187.49.94.234;968.374735326888420192031640602-1550691634;desktop;https://www.seusite.com.br/busca/kit-mamadeira-nuk;search;kit mamadeira nuk;;;;;;;
2019-02-20 17:00:00.513;177.129.96.25;931.873955871130820192031455189-1550692644;desktop;https://www.seusite.com.br/;home;;;;;;;;
2019-02-20 17:00:00.519;200.165.167.133;768.646925652852620192031659352-1550692772;desktop;https://www.seusite.com.br/produto/37325343/torneira-para-garrafao-de-agua-10-e-20-litros?DCSext.recom=RR_home_page.rr1-RecentHistoricalItems&nm_origem=rec_home_page.rr1-RecentHistoricalItems&nm_ranking_rec=1&pfm_carac=voc%C3%AA%20andou%20vendo%2C%20mas%20ainda%20n%C3%A3o%20colocou%20na%20cestinha...leva%20logo%21&pfm_index=0&pfm_page=home&pfm_pos=home_page.rr1&pfm_type=vit_recommendation;product;;37325343;229231;16.9;;;;
2019-02-20 17:00:00.528;189.52.46.162;975.562498220823620192031635350-1550691362;desktop;https://www.seusite.com.br/;home;;;;;;;;
2019-02-20 17:00:00.539;200.247.161.131;69.96639848684252019203139807-1550692800;desktop;https://www.seusite.com.br/busca/jarra-para-cafeteira-arno;search;jarra para cafeteira arno;;;;;;;
2019-02-20 17:00:00.540;191.251.17.117;674.353527372810820191811150572-1550692800;desktop;https://www.seusite.com.br/produto/21112966/microfone-condensador-profissional-estudio-de-gravacao-sf-666?WT.srch=1&acc=e789ea56094489dffd798f86ff51c7a9&epar=bp_pl_00_go_im_todas_geral_gmv&gclid=CjwKCAiAkrTjBRAoEiwAXpf9CfcA9x2pZGOvTZIBAT-7j5DJhLeL9Oll-dZVY_i6C8n-7Fl9t8hVVRoCtJoQAvD_BwE&i=5c219ee649f937f625029510&o=591aef65eec3dfb1f874bc1c&opn=YSMESP&sellerId=11384562000283;product;;21112966;228255;29.0;;;;
2019-02-20 17:00:00.541;177.10.218.161;298.28038122587292019203165983-1550692770;mobile;https://www.seusite.com.br/busca/motorola-s6?rc=Motorola+s6;search;Motorola s6;;;;;;;
2019-02-20 17:00:00.544;177.40.241.27;614.699407207841920192031630401-1550691045;desktop;https://www.seusite.com.br/produto/39726142?pfm_carac=garfo%20para%20petisco&pfm_index=16&pfm_page=search&pfm_pos=grid&pfm_type=search_page%20&sellerId;product;garfo para petisco;39726142;229231;4.2;;;;
2019-02-20 17:00:00.545;138.94.177.51;600.16040893083132019203165892-1550692800;mobile;https://www.seusite.com.br/busca/celular-apple-iphone;search;celular apple iphone;;;;;;;
